"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"přehrávače a receivery až k televizorům ,  o počítačích ani";"nemluvě";"- a nesmíme zapomenout ani na USB hard disky . </s>"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"Bez dogmatu nebo Rodina Połanieckých ,  o antisocialistických Vírech ani";"nemluvě";", pak rovnou odsoudili k zapomnění . </s><s> Švy ideologického korzetu"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"šátek , který zakrývá jen vlasy . </s>  <s> O burce ani";"nemluvě";". </s>  <s> Muslimky s šátky ale Češi do budoucna určitě potkávat"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";": klidně žít , klidný spánek dětí (  o matkách";"nemluvě";") . </s><s> To jsou oblíbené obraty a rekvizity českých popových"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"Denali z toho nemám vůbec radost . </s>  <s> O dobrém pocitu";"nemluvě";". </s>  <s> Vítr zesiluje . </s><s> Vrchol je na dosah . </s><s> Zbývá"
"en: angličtina";"FIC: beletrie";"SCR: drama";"X: neuvedeno";"X: neuvedeno";"pokožku a taky ti narostly víc vlasy ,  o břichu";"nemluvě";". </s>  <s> HENRY Neříkej ? </s><s> Máš dneska zase svůj den Jak"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"zmrzlina nebo jste se umazala při tankování . </s>  <s> O dětech";"nemluvě";". </s>  <s> Navíc při čekání v zácpě můžete setřít prach z"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"základní škole nebo na gymnáziu ,  o rodičích a učitelích";"nemluvě";", většina z nich vám řekne , že je potřeba"
"cs: čeština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"zimních večerech přepočítají pomocí vlašské praktiky . </s>  <s> O oleji ani";"nemluvě";". </s>  <s> A i tak se to pořád vyplatilo jezdit do"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";", tablet či přehrávač zasouvat do doku (  o MacBooku";"nemluvě";") . 2 . 1 systém se ukrývá v oku"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"NAT: přírodní vědy";"MED: lékařství";", dermatologii , neurologii a kardiologii ,  o všeobecné interně";"nemluvě";". </s>  <s> Mnohem větší „ promořenost “ psychosomatickými myšlenkami už dnes"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"že Biľak je i na Slovensku (  o českých zemích";"nemluvě";") krajně nepopulární . </s><s> Na rozdíl od Husáka se pro"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", no ta je možná fajn . </s>  <s> O miminku ani";"nemluvě";", to je pro ni prostě jako nějaký zvířátko ,"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"bylo tvrdě zasaženo i zemědělství ,  o terciární sféře ani";"nemluvě";". </s>  <s> Reakce československé politiky na krizi byla poměrně rozpačitá . </s>"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"ve sněhu ho nabila energií ,  o kávě a čokoládě";"nemluvě";". </s>  <s> Posadil se k psacímu stolu a začal psát Henrymu"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"uzlíky ! </s><s> Kompletně se jí zhoršilo zdraví ,  o psychice";"nemluvě";". </s>  <s> Rajee léta trpěla bolestmi , od operace nikdy nebyla"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"sebevraždou , velké výtvarné i hudební pochopení . </s>  <s> O hercích";"nemluvě";"; bylo až dojemné , když se po skončení projekce"
"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"ECO: ekonomie, obchod, logistika";"si ovšem „ jedou to své “ ,  o politicích";"nemluvě";", je tedy nesmírně obtížné na tomto přeplněném poli provádět"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"80 cm pohodlné a dostačující ,  o toaletě a bidetu";"nemluvě";". </s>  <s> Budete potřebovat i více volné obslužné plochy . </s><s> U"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"příjemnými teplotami a pomeranči na stromech . </s>  <s> O výborném jídlu";"nemluvě";"! </s>  <s> Podvečerní výhled z „ Kozího vrchu “ </s><s> „ Pekelná"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";", medvěda , z kozu ,  o psech a kočkách";"nemluvě";". </s>  <s> Tentokrát našel Jan Šťastný coby veterinář Petr Vymeš v"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"<s> Samozřejmě návštěvu pedikérky nestíháte , o každodenní péči  o nohy";"nemluvě";". </s>  <s> Řešení je přitom nasnadě - hydratační gelové návleky ,"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"se zatím na nic jiného nezmůže ,  o omluvě ani";"nemluvě";". </s>  <s> Naopak , demokraté chtějí Trumpa dál vyšetřovat . </s><s> Antonín"
"de: němčina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"dodnes jsem se nic nepřiučila ,  o zkracování kalhot ani";"nemluvě";") , který s oblibou pronášela : „ Hezcí lidé"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"životopisy často zůstávají bez odpovědi ,  o pozvánkách k pohovorům";"nemluvě";". </s>  <s> A nedostává se na ně ani při povyšování anebo"
"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"protože je to svým způsobem prestižní džob . </s>  <s> O nosičích";"nemluvě";". </s>  <s> Kdo ve Vysokých Tatrách nenosil , jako by nebyl"
"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"škodlivého účinku na lidské zdraví . </s>  <s> O tom živočišném ani";"nemluvě";". </s>  <s> To bychom se teprve dočkali masových antiGM protestů ! </s>"
"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"pochopil . </s><s> Může za to léto —  o malé smrti";"nemluvě";". </s>  <s> Přemýšlel jsem dnes večer o těch letních dnech strávených"
"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"; nezvládl by bez pomoci ani Otčenáš ,  o Zdrávasu";"nemluvě";". </s>  <s> I Teo ho v tom přetrumfl , i když"
"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Zápalkové , to by byl nářez . </s>  <s> O bigoších ani";"nemluvě";". </s>  <s> Absa o tom věděl svoje . </s><s> Když v únoru"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"HOU: bydlení, zahrada, hobby";"on a jejich tři děti ,  o kočce Jůlii ani";"nemluvě";". </s>  <s> Když se do soutěže před mnoha měsíci přihlašovali ,"
