"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"INF: knihovnictví, informatika";"učiteli na národní škole , vysokou školou a postgraduálním  studiem";"konče";". </s>  <s> Měl jsem pocit , že by mě hřálo ,"
"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"SSC: sociální vědy";"PSY: psychologie";"nebo Williamem Blakem a Joelem Peterem Witkinem či Damienem  Hirstem";"konče";". </s>  <s> Obecnost pojmu dekadence , resp . jeho paralelní existence"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"NAT: přírodní vědy";"BIO: biologie";"počínaje bakteriemi a plísněmi , a háďátky a dravými  roztoči";"konče";". </s>  <s> Pomáhají si chemickými i fyzikálními prostředky . </s><s> Stěny chodeb"
"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"FTS: formální a technické vědy";"TEC: technika";". </s><s> Od barevného odstínu počínaje po hrubost a povrchovou  úpravou";"konče";". </s>  <s> Tedy pokud má někdo strach z poruch povrchu fasády"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"základní „ domovské “ stránky a využitými aplikacemi a  doplňky";"konče";"– je uživatelsky proměnlivé , těžko asi budou existovat dva"
"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"ICT: výpočetní technika";"posledních letech výrazně zlepšila , počínaje barevným sladěním a  ergonomií";"konče";". </s>  <s> Monitor obstojí při běžné práci , surfování internetem ,"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"rozumějí všemu počínaje problémy geopolitiky a vyrovnáváním se s  minulostí";"konče";". </s>  <s> I když tedy u nás demokratická diskuse v pravém"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"<s> Kdobývání jiných kosmických těles , počínaje Marsem a prozatím  Marsem";"konče";", není ani jeden rozumný důvod . </s><s> Ostatně právě proto"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"státu k jednotlivým podnikatelům počínaje a mnoha jinými negativními  dopady";"konče";". </s>  <s> Jak se to konkrétněji dotýká malých firem ? </s><s> Přestože"
"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";", počínaje mateřskými školami nebo základními školami a vysokou  školou";"konče";", podporujeme mezinárodní mobility , zahraniční stáže , vyučovací metodu"
"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"také překvapit kdekoho , počínaje jeho kritiky a Vladimirem  Putinem";"konče";". </s>  <s> Bude z Trumpa nekonvenční , leč státotvorný prezident ? </s>"
