"2";"zh: čínština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"<s> Staří Jaoovi měli už doma zprávu a vyběhli svým  dětem";"naproti";". </s>  <s> Měsíční Víla výborně hrála svou roli , nenuceně vstoupila"
"2";"he: hebrejština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"s těžkými taškami v obou rukou . </s><s> Běžel jsem  jim";"naproti";"a nabídl svou pomoc . </s><s> Maminka byla mým chováním překvapená"
"2";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"jeho výpověď získali , museli jsme jít nejdříve trochu  štěstí";"naproti";"a vyrazit na místo události , kde jsme svědka tragédie"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";", zahradničíte , malujete nebo hrajete divadlo . </s><s> Jděte  tomu";"naproti";"Vědci , kteří se specializují na štěstí , dali hlavy"
"2";"ru: ruština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"nocí a prakticky bez přestávek směrem k předmostí . </s>  <s> Nám";"naproti";"zase neustále šly nekonečné zástupy sotva vrávorajících lidí , osvobozených"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SPO: sport";"těžké prostředí . </s><s> Nic jsme nezabalili , šli jsme  tomu";"naproti";". </s>  <s> Vyrovnali jsme šťastně , ale zaslouženě , “ líčil"
"2";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"paži a rozlil přitom gin . </s><s> "" Půjdu tomu  přízraku";"naproti";"! "" </s><s> "" Na mé doporučení ? "" užasl Enderby"
"2";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> Z nicoty se vynořil pár jiných světel a vyšel  nám";"naproti";", zatímco my pověrčivě rozkládali o Juanu Ponce de Leónovi"
"2";"no: norština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Pane Waldhorste , “ pronesl Tommy a vydal se  mu";"naproti";". </s>  <s> Trochu se zamotal , a když zjistil , že"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"prvním a základním pravidlem , pokud se rozhodnete jít  osudu";"naproti";", je najít věštkyni nebo věštce , ke kterému máte"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"jen samé pozitivní věci . </s><s> Je odhodlaná jít svému  štěstí";"naproti";". </s>  <s> Katčiným největším snem by bylo , aby Martinka ("
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> Ta ruka mu připomene bábu a on jde tomu  pohlazení";"naproti";"jako kočka . </s><s> Nechá svou dlaň položenou na jeho tváři"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"významnou částkou přispěl , zpěvák neváhal a šel svému  štěstí";"naproti";". </s>  <s> V obci Nová Ves pod Pleší v okrese Příbram"
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jsem je za roh a šel jsem jim do  obouvárny";"naproti";". </s>  <s> Anička mi představila svého muže a dvouletého syna a"
"2";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", že se vracejí z Pavlovců , šla jsem  jim";"naproti";". </s>  <s> Vždyť jsem tu Anku ještě pořádně ani neviděla . </s>"
