"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"sem psy Connii , která je zavřela do jejich klimatizovanýho";"kotce naproti svý";". kajuty ( původně sem si myslel , že je"
"1";"zh: čínština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"dál nevšímá . </s><s> A tak zůstal sám na tomto břehu";"řeky , naproti Wuyi";". </s><s> Důležité by bylo vědět , na které straně řeky"
"1";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"pokoje Footova . </s><s> Jak k němu zamyšleně mířil , dveře";"místnosti naproti Footovi";"se otevřely a vyšla z nich Doris Gilmorová v županu"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";". </s><s> Dvě desítky městských policistů dohlížely například na vyčištění kolem";"bunkrů naproti ETZ";"v Doudlevcích , v okolí bývalých zahradnických závodů v Doubravecké"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"za zátylek , jednou rukou mě zvedl a posadil do";"křesla naproti Pelyňkovi";". </s><s> Zasténal jsem . </s><s> „ Díky , Connie , “"
"1";"tr: turečtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"mešitu . </s><s> A Sinan vložil veškerý svůj um do výstavby";"mešity naproti üsküdarskému";"přístavu . </s><s> To ale nestačilo , krásná sultánova dcera chtěla"
"1";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"NAT: přírodní vědy";"PHY: fyzika";"zvláště v jihozápadní části Británie , se skládají z 19";"kamenů ( naproti Boscawen";"- Un v Cornwallu ) . </s><s> Namodralé jemně vyhlazené kamenné"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"z hlavy . </s><s> S Romanem jsme se vydali do malé";"restaurace naproti Emerald";"City a sedli si do boxu vedle sebe . </s><s> Objednala"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"Naše společnost dále připravuje zastavení volného území u nového kruhového";"objezdu naproti SIKO";", “ přiblížila Rašíková . </s><s> Růst zóny je sehraný s"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"a zastavila v kopci o kousek výš , u protipožárního";"hydrantu naproti Celiinu";"bytu . </s><s> Roma vylezla z auta , obešla ho a"
"1";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"vzácní hosté , kteří se bavili na jeho horském sídle";"Berghofu , naproti princeznině";"zámku . </s><s> Za noci bylo vidět z oken Leopoldskronu světla"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"NAT: přírodní vědy";"AGR: zemědělství, chovatelství";"se koná v ZOO Dvůr Králové , u velkého dřevěného";"hradu naproti Zooshopu";". </s><s> Organizátorem jsou Lesy ČR . </s><s> • 28 . 10"
"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";". </s><s> Mezitím se McClellan se zadostiučiněním vrátil do svého bývalého";"sídla naproti Sewardovu";"domu . </s><s> „ Znovu jsem byl povolán , abych zachránil"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> Nabízela se mi jen pohovka potažená modrým brokátem přiražená ke";"zdi naproti Cahanovu";"křeslu . </s><s> Stejně jako jeho boty působila draze , ale"
"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"v St . Jean Cap - Ferrat , na straně";"poloostrova naproti Villefranche";". </s><s> Byla to dobrá koupě , protože vila stála nad"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"LAN: filologie";"jeden takový dobře znám ( v jeho proměnách ) zpod";"jezu naproti starobenáteckému";"Karbu . </s><s> Vím a vidím tedy , z čeho rostou"
"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"<s> On sám vystudoval Hyde Park , postavený na židli bez";"opěradla , naproti Marble";"Arch . Na pódiu můžete Shawovi čelit pouze jedním způsobem"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". “ </s><s> Connie mě postavil na nohy a posadil do";"křesla naproti Pelyňkovi";". </s><s> Dávil jsem se a skuhral a snažil se nepozvracet"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"“ sopky vést cyklistickou stezku . </s><s> Neualbenreuth leží u české";"hranice „ naproti “";"zaniklé obci Mýtina jihovýchodně od Chebu . </s><s> OBJEV . </s><s> Nečekaný"
"1";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"to spolu zkusit ? “ </s><s> Smutně se usmála . </s><s> Sedla";"si naproti mě";"na druhý konec postele do tureckého sedu . </s><s> Chvíli se"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"noc udělal Hladovej Jack , kterej se vylíhnul uprostřed kukuřičnýho";"pole naproti Hula";"- hop ! , to samý . </s><s> Utekl před Robbym"
"1";"ko: korejština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"všechnu snahu nedaří vyluštit . </s><s> Vešel jsem dovnitř a sedl";"si naproti Činsuovi";". </s><s> Zvedl ke mně studený , netečný pohled . </s><s> Byl"
"1";"fr: francouzština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";". </s><s> V letech 1991 – 2003 město opustilo 200 000";"Židů naproti 125";"000 , kteří se tam usídlili . </s><s> Pokud se tato"
"1";"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"něco jinýho ? “ Ani jedna nic nechceme , sednou";"si naproti nám";". Lisse hned začne něco povídat , jen tak ,"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"vojáka , kterej se vylíhnul z Hladovýho Jacka uprostřed kukuřičnýho";"pole naproti gay";"baru ve Waterloo , jak u nich v obýváku žere"
"2";"fi: finština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"nad ním svižně neproletěl na mávajících křídlech , ale přiběhl";"mu naproti v";"nové šustivé běžecké soupravě . </s><s> Věděl vrah , že nejobyčejnější"
"2";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Z nicoty se vynořil pár jiných světel a vyšel";"nám naproti ,";"zatímco my pověrčivě rozkládali o Juanu Ponce de Leónovi ,"
"2";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"přikázala , aby kvůli bezpečnosti stáli na místě a nešli";"dětem naproti .";"</s><s> Nešli po Abdeslamovi </s><s> Poslední střelba byla podle médií policejním zásahem"
"2";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"viděla , že se vracejí z Pavlovců , šla jsem";"jim naproti .";"</s><s> Vždyť jsem tu Anku ještě pořádně ani neviděla . </s><s> Také"
"2";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Bob Christianson mě nejspíš zahlédl , protože mi vyšel z";"ředitelny naproti .";"</s><s> „ Páni , to je skvělé ! “ zvolal srdečně"
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"? </s><s> Kdyby alespoň věděla , kde je , šla by";"mu naproti .";"</s><s> Je jí úzko . </s><s> Smutno . </s><s> Bezradno . </s><s> Horko se"
"2";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"bublající v měděném kotli zavěšeném nad ohništěm a rozběhla se";"vozkovi naproti .";"</s><s> Již téměř devatenáct let znamenal tento obrázek jediné : do"
"2";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"si dovolit vyjít šéfkuchaři , pokrytém peřím od hlavy k";"patě , naproti před";"bránu . </s><s> Obával se , že ho strážní zadrží ,"
"2";"he: hebrejština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"služebnou s těžkými taškami v obou rukou . </s><s> Běžel jsem";"jim naproti a";"nabídl svou pomoc . </s><s> Maminka byla mým chováním překvapená a"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SPO: sport";". </s><s> Jenže pak jsme se zbytečně zatáhli . </s><s> Zlín šel";"tomu naproti ,";"dal na 1 : 1 . </s><s> My jsme pak chtěli"
"2";"el: řečtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"<s> „ Konečně jsi tu ! “ zvolala Eudokia a vykročila";"mu naproti .";"</s><s> „ Dobrý večer , panstvo , “ pozdravil Nikeforos a"
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jako věčný arbitr . </s><s> Štvali mě oba . </s><s> Vykročila jsem";"Míše naproti";"</s><s> „ Ahoj ... kde se tu bereš ? “ </s><s> „"
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"fotografovi , víš ? “ </s><s> 12 </s><s> Vojta vstal , šel";"mi naproti a";"s jistými rozpaky jsme se objali . </s><s> Přece jen to"
"2";"ru: ruština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"děti z rodiny posílaly do Kutaisi k Nadie . </s><s> Chodila";"jim naproti až";"na nástupiště . </s><s> Malá křivonohá žena s velkou taškou ,"
"2";"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"a mohutná jako bitevní loď mířící ke břehu se vydala";"Carlovi naproti .";"</s><s> Lidé v její blízkosti se nenápadně rozestupovali do stran . </s>"
"2";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"babičce najít správný východ , a proto jí letěl do";"Londýna naproti a";"v letadle do Kalifornie seděl vedle ní . </s><s> Všichni jsme"
"2";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"ICT: výpočetní technika";"se ve výsledcích orientovat , a tak Google chce jít";"uživatelům naproti -";"jakmile vyhledáte například pojem „ bolest hlavy na pravé straně"
"2";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"děs . </s><s> Pozdravena buď , má černá zhoubo , vycházím";"ti naproti už";"dnes ! </s><s> Město , město ! </s><s> Ukrutným svým třeskem udělalo"
"2";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";"na náhodné bloumání spolehnout . </s><s> Proto jde většina živočichů sexuálnímu";"úspěchu naproti různými";"způsoby vnitrodruhové komunikace , ať již akustické , chemické či"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"bydlení významnou částkou přispěl , zpěvák neváhal a šel svému";"štěstí naproti .";"</s><s> V obci Nová Ves pod Pleší v okrese Příbram si"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"je sice psáno ve hvězdách , ale občas nezaškodí jít";"osudu naproti .";"</s><s> Jaké překvapení pro vás chystá rok s magickým číslem 2020"
"2";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"krok za krokem sestupuje ke mně . </s><s> Jdu mu pár";"schodů naproti a";"pak se zastavím a čekám , jestli si na to"
"2";"en: angličtina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"<s> Když ho spatřil velitel , jak pochoduje pěšky , vyšel";"mu naproti a";"řekl : ' Pane , tvůj věk tě dostatečně zprošťuje"
"2";"sv: švédština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"spatřila Antona Bronzelia , jak vstává z křesla a jde";"jí naproti .";"</s><s> Byl neoholený , jinak však vypadal úplně stejně jako před"
"2";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"SSC: sociální vědy";"PSY: psychologie";". </s><s> To by pak znamenalo , spíše než jít tomuto";"dílu „ naproti “";"( a „ přivádět k němu slovo “ , tj"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"vedení divadelního studia pro děti . </s><s> Potom už jsem šla";"divadlu naproti .";"</s><s> Další mezník pro mě bylo přestěhování do Moskvy , kde"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";"táta zarůstá . </s><s> Špílmachr Slavie Josef Hušbauer se rozhodl jít";"štěstíčku naproti v";"dostizích za titulem tak , že se neholí . </s><s> „"
"2";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"rád ho zas vidí ! </s><s> Williams natáhl ruku , spěchal";"mu naproti ,";"oslovil ho a bylo mu dobře . </s><s> Paul kráčel po"
"2";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"i zástupci tamní vlády si změny všimli a hodlají jít";"trendu naproti :";"Mimo jiné slibují , že pro národní železniční společnost vyčlení"
"2";"de: němčina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", že její muž právě přichází domů , a spěchala";"mu naproti .";"</s><s> „ Marceli ! “ zvolala potěšeně . </s><s> „ Ty už"
"2";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"problémy , pak se k nim postavil čelem a šel";"jim naproti tvrdou";"prací , “ chválil Schnaubelta trenér Drahomír Kadlec . kromě"
"2";"en: angličtina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"v rámci republiky , aby ubránili svou církev . </s><s> Částečně";"jim naproti přišli";"oportunisté , dychtící po zahojení trhliny ve francouzské společnosti a"
"2";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"LAN: filologie";"se vrátila 3 . března 1816 . </s><s> Strýc Talleyrand spěchal";"neteři naproti ,";"aby ji co nejsrdečněji uvítal a uvedl do pečlivě připraveného"
