"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";", snad panského sídla . </s><s> Obec s dominantou kostela ,";"přestavěného koncem 18";". </s><s> stol . , zachovala si pěkný vzhled ; novější"
"1";"cs: čeština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"zániku Khmerské říše ? </s><s> Byl to nepřátelský vpád Čamů do";"Angkoru koncem 12";". století ? </s><s> Ticho chrámových zřícenin pohlcených neprostupnou džunglí a"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"sportu </s><s> HMB se zrodilo mezi ruskými a ukrajinskými vyznavači scénického";"šermu koncem 90";". let . </s><s> Turnaje se odehrávaly zcela neoficiálně , obvykle"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"létání , které měli lidé - a milovníci románů Julese";"Vernea - koncem 19";". století . </s><s> Vimániku na přelomu 19 . a 20"
"1";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"Nového roku . </s><s> Nesemitští Chetité se usídlili v oblasti Malé";"Asie koncem 3";". tisíciletí př . Kr . , aby nakonec vytvořili"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"pozdější exempláře . </s><s> Urychlení vývoje přineslo období počátku „ studené";"války “ koncem 40";". let , kdy se plánovaly a prováděly dálkové výzvědné"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"FTS: formální a technické vědy";"TEC: technika";"včetně zobrazovačů a jiskrově bezpečných převodníků . </s><s> Po personálním posílení";"vývoje koncem 90";". let jsme se již mohli pustit i do ultrazvukových"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"na 170 000 , další opustili Polsko v rámci povolené";"emigrace koncem 40";". let . </s><s> Po březnu 1968 emigrovalo dalších přibližně 14"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"Pavla Lungina Bratrstvo , který popisuje poslední fáze sovětské okupace";"Afghánistánu koncem 80";". let minulého století , vyvolal ještě před uvedením do"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"NAT: přírodní vědy";"BIO: biologie";", stehna tmavá , kovově zlatá ; šp1t bivoltinní ,";"samice koncem III";". , letní samice poč . </s><s> VI . , nová"
