"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Françoise vydával , se nechal taxikářem z Marseille vysadit u";"vesnice poblíž Castelnaudary";". </s><s> Amelie si obula boty a schovala prsty s nalakovanými"
"1";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"<s> bez zaváhání . </s><s> Vstoupil jsem do prázdného kostela </s><s> sv .";"Františka poblíž Dantovu";"hrobu , klekl jsem si , </s><s> jak káže zbožný zvyk"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"světové války v únoru 1915 na několika jižních úsecích západní";"fronty poblíž Malancourtu";", kdy byla francouzská strana zaskočena německým útokem dosud neznámou"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"Zboží je pak vyrobeno za smluvenou cenu v některé z";"továren poblíž I-wu";", “ říká fotograf Richard Seymour , který místo dokumentoval"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"ho uvedli do umělého spánku . </s><s> Peres byl převezen do";"nemocnice poblíž Tel";"Avivu poté , co svému lékaři řekl , že se"
"1";"fr: francouzština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"MUS: hudba";"její „ nejužší kruh “ stěhují do La Goutière ,";"domu poblíž Mougins";". </s><s> Podnebí je zde méně vlhké a nemocné se daří"
"1";"en: angličtina";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"i pohřbení padlých spolubojovníků . </s><s> Dubrovského štáb stál u přistávací";"dráhy poblíž Starinky";". </s><s> Na schodech nás pozdravil Sergej Markevič . </s><s> Dubrovskij ,"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", navrhne mu , aby si zajeli na oběd do";"hospody poblíž Tisbury";". </s><s> Tak či tak bychom měli mít dost času ,"
"1";"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"se překotně přestěhovala na druhou stranu města : do malýho";"bytu poblíž Achilderstraat";", za Muzeem výtvarnýho umění . </s><s> Neozvala se nám ,"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"POL: politika, vojenství";"hranici překročil 8 . prosince 1950 v 17 . 20";"hodin poblíž Neualebertreuthu";". </s><s> V zahraničí vyhledal policejní stanici a přihlásil se jako"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"U zlaté konvice , na okraji ne zrovna nejlepší římské";"čtvrti , poblíž Flavijské";"brány , byla mohutně osvětlena . </s><s> Krčma zaujímala přízemí obytného"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"čeká v recepci . </s><s> Sídlíme v horním patře ponuré viktoriánské";"budovy poblíž Broad";"Street a o recepční ( Tragickou Carol ) se dělíme"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"k bylinkám je tím nejlepším začátkem pro vzdělávání </s><s> U spodního";"jezírka poblíž „";"levandulového divadla “ vznikne kavárna , ze které se budou"
"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Burra a jeďte do Říma . </s><s> V krčmě U zlaté";"konvice poblíž Flavijské";"brány najdete Claudii a vraťte se s ní . </s><s> Chci"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";"<s> Cestou do několik hodin vzdáleného Chhusangu míjíme na jednom z";"kopců poblíž Tangbe";"rozlehlý jabloňový sad , obehnaný kolem dokola zdí . </s><s> Malá"
"1";"sv: švédština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"století . </s><s> Gotland leží v Baltském moři východně od švédské";"pevniny , poblíž mnohem";"menšího ostrova Öland . </s><s> Janssonová se detektivní tvorbě věnuje od"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";". </s><s> Potápěč David Vondrášek se vynořil včera z hladiny zatopeného";"lomu poblíž Slověnického";"mlýna u Lišova na Českobudějovicku . </s><s> Překonal český rekord z"
